student_id,age,gender,course,year,daily_study_hours,daily_sleep_hours,screen_time_hours,stress_level,anxiety_score,depression_score,academic_pressure_score,financial_stress_score,social_support_score,physical_activity_hours,sleep_quality,attendance_percentage,cgpa,internet_quality,burnout_level
STU01711,20,Female,AIDS,1st Year,2.8,6.3,7.0,High,8,8,8,4,8,1.0,Poor,67.4,8.51,Good,High
STU01712,21,Male,AIML,4th Year,3.9,7.8,3.7,High,6,4,5,4,5,2.7,Good,91.7,8.48,Poor,High
STU01713,25,Male,ECE,2nd Year,5.9,7.4,3.7,Low,4,3,6,6,10,1.3,Poor,85.1,8.58,Good,Low
STU01714,23,Male,CIVIL,3rd Year,7.2,6.8,4.4,Medium,5,6,6,2,5,2.4,Average,73.6,8.22,Good,Medium
STU01715,23,Female,ECE,3rd Year,3.9,7.7,5.8,Medium,6,7,7,6,7,1.5,Poor,75.7,7.91,Poor,Low
STU01716,25,Male,CSE,4th Year,9.2,4.6,6.2,Medium,5,6,6,7,4,0.8,Poor,87.0,7.86,Poor,Medium
STU01717,23,Male,AIML,3rd Year,5.4,5.5,6.0,Medium,5,6,5,5,7,0.8,Poor,75.0,7.87,Average,Medium
STU01718,21,Female,ECE,4th Year,6.0,4.0,6.8,High,8,5,6,8,4,0.7,Poor,80.4,8.7,Poor,High
STU01719,21,Male,Cyber,3rd Year,3.1,7.2,8.4,High,9,7,8,8,3,1.3,Poor,83.3,7.44,Average,High
STU01720,22,Female,CSE,2nd Year,7.2,6.3,6.0,High,8,8,8,5,1,0.7,Poor,78.5,7.03,Poor,Low
STU01721,18,Male,Cyber,2nd Year,4.1,8.0,3.0,Low,6,3,7,4,10,2.5,Average,77.5,8.37,Good,Low
STU01722,23,Female,Cyber,2nd Year,3.8,6.4,3.6,Medium,5,4,7,3,6,1.2,Poor,79.3,8.18,Average,Medium
STU01723,23,Male,AIML,2nd Year,4.6,7.4,7.8,Medium,6,6,5,5,1,1.7,Average,68.5,7.71,Good,High
STU01724,23,Male,ECE,1st Year,7.3,7.1,5.1,Medium,6,4,2,3,8,2.1,Good,81.8,7.23,Good,Medium
STU01725,22,Male,CSE,2nd Year,5.4,8.0,4.1,Low,1,3,2,2,10,2.9,Good,80.2,9.07,Average,Low
STU01726,24,Female,AIML,2nd Year,2.9,8.1,4.0,Low,1,1,2,3,8,2.0,Good,90.7,8.59,Good,Medium
STU01727,25,Female,AIDS,1st Year,4.1,7.1,5.5,Medium,5,1,5,7,5,1.5,Good,71.5,7.58,Good,Medium
STU01728,22,Male,AIML,2nd Year,7.6,8.2,6.0,Medium,6,6,7,3,6,0.6,Poor,81.3,8.61,Average,Medium
STU01729,21,Male,ECE,3rd Year,4.3,6.0,3.7,Low,2,1,3,1,10,2.0,Good,96.4,7.25,Poor,Medium
STU01730,18,Female,AIML,3rd Year,6.3,6.2,7.5,High,9,6,9,8,5,1.8,Poor,86.9,7.8,Average,High
STU01731,24,Male,AIML,4th Year,6.5,6.9,4.7,Medium,7,2,4,10,8,1.6,Poor,71.4,7.55,Average,Low
STU01732,25,Male,CIVIL,3rd Year,1.0,6.1,5.2,High,7,8,10,7,6,2.3,Average,70.6,8.05,Average,High
STU01733,23,Female,AIML,4th Year,7.4,6.2,3.3,Medium,6,6,5,6,5,1.7,Poor,87.2,8.12,Average,Medium
STU01734,24,Male,AIML,4th Year,3.2,6.9,3.9,Low,4,3,4,4,6,1.6,Average,92.4,7.76,Average,Medium
STU01735,24,Male,CIVIL,1st Year,4.5,7.9,7.3,High,8,6,6,6,5,1.6,Poor,75.0,8.32,Good,Medium
STU01736,24,Male,AIDS,4th Year,7.9,6.4,5.2,High,10,3,7,6,6,0.5,Good,75.1,6.46,Average,High
STU01737,22,Male,ECE,1st Year,7.5,9.0,2.9,Low,6,3,4,6,7,1.3,Good,85.1,8.51,Average,Low
STU01738,18,Male,CSE,3rd Year,5.5,8.1,4.3,Low,2,1,3,6,9,1.3,Good,73.8,7.57,Average,Low
STU01739,18,Female,CSE,4th Year,6.3,6.5,4.4,Low,6,4,6,4,7,1.5,Poor,85.8,7.74,Good,Low
STU01740,19,Female,ECE,2nd Year,6.5,7.8,6.3,Medium,4,3,5,5,9,1.8,Good,95.2,8.27,Good,Low
STU01741,21,Male,CSE,3rd Year,7.9,6.3,7.6,High,8,7,10,9,4,1.8,Poor,73.8,8.17,Poor,High
STU01742,23,Female,AIML,2nd Year,7.7,8.2,3.2,Medium,6,6,5,7,8,1.6,Good,72.5,9.29,Good,Low
STU01743,21,Male,AIDS,1st Year,5.6,4.8,6.5,High,7,5,10,10,7,0.3,Poor,85.5,6.52,Poor,Medium
STU01744,18,Female,AIML,1st Year,3.1,6.3,2.3,Low,3,1,1,8,7,3.0,Good,93.3,8.78,Good,Low
STU01745,19,Male,CSE,1st Year,4.6,7.1,3.8,High,6,6,7,10,7,0.0,Poor,87.1,9.12,Average,High
STU01746,25,Female,CSE,1st Year,5.6,6.8,6.4,High,9,6,9,4,7,1.0,Poor,65.0,7.06,Average,High
STU01747,25,Male,Cyber,3rd Year,4.7,7.5,5.5,Low,6,3,3,4,6,1.9,Average,75.5,7.74,Good,Low
STU01748,21,Male,ECE,2nd Year,3.1,7.5,5.0,Low,4,5,5,5,8,1.6,Average,86.0,8.04,Good,Low
STU01749,24,Male,AIDS,2nd Year,5.7,7.5,4.2,Low,6,4,5,7,9,1.9,Average,92.0,8.62,Good,Low
STU01750,23,Male,CSE,3rd Year,2.0,5.8,2.0,Low,5,5,4,1,5,1.8,Average,76.0,8.26,Average,Medium
STU01751,25,Male,CSE,1st Year,5.2,6.9,4.6,Medium,7,5,7,5,7,1.7,Poor,80.1,7.65,Good,Medium
STU01752,25,Female,Cyber,2nd Year,4.9,8.7,4.8,Low,1,2,4,4,8,1.6,Good,75.1,7.77,Average,Low
STU01753,23,Female,AIML,3rd Year,5.2,7.0,3.4,Medium,7,3,5,6,6,0.7,Good,76.9,8.63,Good,Medium
STU01754,21,Male,Cyber,4th Year,6.7,5.3,7.3,Medium,6,6,3,6,5,1.3,Poor,77.6,7.39,Good,High
STU01755,23,Female,CIVIL,2nd Year,6.2,6.6,4.2,Medium,5,4,7,5,9,1.0,Good,86.9,7.04,Poor,Medium
STU01756,20,Female,Cyber,1st Year,8.8,7.9,4.6,Low,3,1,3,2,8,1.4,Good,69.7,7.47,Average,Medium
STU01757,20,Female,AIML,4th Year,4.3,7.8,5.6,High,8,7,7,10,4,1.8,Good,87.9,7.34,Average,High
STU01758,22,Female,CIVIL,4th Year,5.7,4.6,4.3,Medium,6,8,6,5,4,2.1,Poor,77.3,8.52,Poor,Medium
STU01759,22,Female,CSE,2nd Year,5.1,7.7,4.8,Low,4,2,3,7,7,2.5,Poor,97.0,7.71,Average,Medium
STU01760,22,Male,CIVIL,1st Year,5.0,6.7,3.3,Low,3,1,2,8,7,2.5,Average,93.4,9.23,Average,Low
STU01761,21,Female,Cyber,1st Year,2.5,7.8,3.3,Low,4,2,2,3,7,1.9,Average,93.1,8.89,Average,Low
STU01762,21,Female,Cyber,3rd Year,3.0,7.0,2.6,Medium,8,3,6,7,6,1.9,Poor,95.7,7.93,Poor,Low
STU01763,18,Male,CIVIL,4th Year,5.1,6.4,7.1,High,9,8,7,6,6,1.6,Poor,74.5,6.37,Average,Medium
STU01764,22,Male,Cyber,3rd Year,2.4,6.9,5.9,Medium,8,6,10,9,7,2.3,Average,79.5,6.89,Good,Medium
STU01765,22,Male,Cyber,2nd Year,4.3,8.0,6.3,Medium,5,3,6,10,7,1.1,Poor,75.5,7.56,Average,High
STU01766,25,Female,AIML,3rd Year,3.6,7.2,5.2,Low,2,1,5,5,7,2.2,Good,85.3,9.09,Average,High
STU01767,22,Male,ECE,4th Year,4.7,5.1,7.5,High,10,6,7,5,3,0.5,Average,83.6,7.35,Good,Low
STU01768,21,Female,ECE,2nd Year,6.9,8.4,4.0,Medium,6,3,4,9,8,2.1,Average,93.5,7.86,Good,Medium
STU01769,18,Female,CSE,4th Year,3.1,7.4,3.6,High,5,7,7,4,6,0.5,Average,78.1,7.84,Average,High
STU01770,19,Female,ECE,2nd Year,6.2,8.2,4.8,Low,4,1,1,1,9,1.4,Good,79.3,7.61,Poor,Low
STU01771,20,Male,ECE,2nd Year,3.8,6.5,4.9,Medium,7,2,4,7,8,1.0,Average,85.2,8.04,Poor,Medium
STU01772,21,Female,AIML,3rd Year,4.4,7.1,5.5,Medium,6,7,9,1,5,1.3,Poor,70.6,7.05,Good,Medium
STU01773,20,Female,CSE,2nd Year,5.7,9.0,5.5,Low,3,3,5,1,8,1.9,Good,80.6,9.62,Good,Low
STU01774,21,Male,Cyber,4th Year,4.7,6.2,6.3,High,7,6,7,6,5,2.6,Average,83.7,7.19,Good,High
STU01775,24,Female,CSE,2nd Year,2.8,8.2,3.9,Low,1,1,1,2,9,2.3,Good,96.4,9.67,Good,Low
STU01776,19,Male,CSE,2nd Year,4.2,6.1,3.4,Medium,5,4,4,7,6,2.1,Poor,91.2,7.5,Poor,High
STU01777,20,Female,Cyber,2nd Year,1.8,6.2,6.3,Medium,6,4,3,6,8,1.6,Average,80.1,7.93,Average,High
STU01778,19,Male,CSE,3rd Year,6.1,4.9,6.8,High,8,6,9,8,3,1.3,Poor,82.2,7.76,Good,High
STU01779,20,Male,AIML,2nd Year,1.0,7.6,5.6,Low,4,1,3,2,6,2.0,Good,87.4,8.18,Good,Medium
STU01780,23,Male,ECE,3rd Year,6.8,6.1,7.1,High,9,5,7,7,7,1.9,Poor,76.7,7.81,Average,High
STU01781,18,Male,AIML,2nd Year,6.4,6.6,7.0,Medium,9,5,8,10,3,0.6,Poor,68.5,8.03,Average,High
STU01782,20,Male,CIVIL,2nd Year,7.7,6.4,4.4,Low,4,4,4,5,7,0.4,Good,68.5,8.35,Poor,Low
STU01783,18,Female,CIVIL,3rd Year,8.8,6.9,5.8,Medium,4,1,5,6,8,1.9,Average,71.2,8.01,Good,Low
STU01784,25,Male,ECE,1st Year,6.7,5.9,6.8,Medium,7,4,4,2,6,0.5,Poor,83.1,7.61,Average,Medium
STU01785,23,Male,CIVIL,3rd Year,3.5,7.8,4.7,Low,1,2,2,7,5,2.7,Good,81.4,8.16,Good,Medium
STU01786,19,Female,AIDS,2nd Year,8.8,5.6,5.1,Medium,6,4,5,9,8,1.4,Average,70.9,8.03,Average,Medium
STU01787,19,Female,AIML,2nd Year,3.2,6.2,7.3,High,9,8,10,8,6,0.5,Poor,72.9,7.27,Good,High
STU01788,18,Male,AIDS,3rd Year,1.7,6.3,5.0,Medium,8,5,6,3,7,2.8,Poor,81.9,7.65,Good,Medium
STU01789,21,Female,CSE,3rd Year,8.3,7.0,7.0,Medium,5,3,6,4,3,1.5,Poor,86.0,7.39,Average,Medium
STU01790,24,Male,ECE,4th Year,6.1,5.3,3.1,Low,6,7,7,7,9,1.3,Poor,81.3,7.37,Good,High
STU01791,22,Female,Cyber,2nd Year,1.8,7.1,5.8,High,5,5,7,4,3,1.7,Poor,78.9,8.02,Good,High
STU01792,25,Male,CSE,2nd Year,2.8,6.1,5.4,High,9,8,9,8,3,1.7,Poor,74.2,6.28,Good,High
STU01793,20,Female,AIML,3rd Year,5.9,7.3,3.9,Low,4,3,6,4,8,2.3,Good,89.6,8.86,Average,Low
STU01794,20,Female,CIVIL,3rd Year,3.8,4.3,7.0,High,8,7,10,10,4,0.2,Poor,73.7,7.04,Good,High
STU01795,21,Female,AIML,3rd Year,4.0,5.0,4.9,Medium,8,7,9,7,4,1.3,Poor,75.5,8.35,Average,Medium
STU01796,19,Female,CSE,3rd Year,8.7,6.1,8.6,High,8,6,10,3,4,1.1,Poor,87.3,8.64,Average,High
STU01797,25,Female,CSE,3rd Year,8.7,8.5,2.7,Low,2,2,3,2,10,1.3,Average,92.1,8.26,Average,Low
STU01798,19,Male,Cyber,1st Year,5.0,7.8,3.0,High,3,3,6,2,8,1.9,Average,85.1,8.11,Good,High
STU01799,21,Female,AIDS,3rd Year,4.6,7.1,3.5,High,7,6,6,5,4,0.6,Good,80.9,8.86,Poor,High
STU01800,22,Female,AIDS,1st Year,6.6,5.9,5.5,Medium,6,6,8,9,8,2.0,Average,79.0,8.65,Average,Low
STU01801,18,Female,Cyber,2nd Year,3.5,6.8,4.9,Low,3,3,1,6,9,2.0,Good,73.8,8.79,Poor,Low
STU01802,21,Male,CSE,3rd Year,1.1,6.8,6.3,High,7,4,8,8,7,1.1,Poor,88.5,8.28,Average,Medium
STU01803,21,Male,CSE,2nd Year,1.0,6.7,8.3,High,9,5,10,6,5,1.0,Poor,70.7,6.65,Poor,High
STU01804,20,Female,Cyber,2nd Year,5.0,6.7,4.6,Low,7,6,5,4,9,1.2,Average,86.2,7.91,Average,Low
STU01805,19,Male,AIDS,4th Year,6.4,8.7,5.4,Medium,6,5,4,6,7,2.4,Average,85.4,7.79,Good,Medium
STU01806,18,Male,AIDS,3rd Year,4.8,6.6,4.1,Low,5,3,1,3,7,1.2,Poor,96.7,7.67,Average,Low
STU01807,18,Male,AIML,2nd Year,6.5,6.8,5.8,Medium,8,4,6,9,7,1.2,Poor,84.9,8.03,Poor,High
STU01808,21,Female,ECE,4th Year,6.6,5.4,6.5,High,4,6,4,4,6,1.4,Poor,90.0,7.9,Good,High
STU01809,18,Male,Cyber,2nd Year,7.6,6.7,3.4,High,5,6,6,6,7,0.8,Poor,75.3,7.77,Good,High
STU01810,25,Male,ECE,4th Year,5.5,7.8,8.3,High,8,7,10,3,1,1.4,Poor,69.0,7.37,Good,High
STU01811,19,Male,Cyber,1st Year,5.8,5.3,6.0,High,10,6,10,7,4,0.7,Poor,78.3,6.93,Good,High
STU01812,23,Female,ECE,2nd Year,4.7,8.2,2.1,Low,5,2,1,4,8,1.1,Average,71.8,9.05,Good,Low
STU01813,23,Female,Cyber,2nd Year,4.6,8.0,4.5,Medium,7,7,7,7,6,1.7,Average,77.3,7.88,Average,Medium
STU01814,21,Male,CIVIL,1st Year,2.1,6.4,5.0,Low,6,4,6,4,5,2.5,Average,74.1,7.0,Good,Low
STU01815,25,Male,Cyber,2nd Year,7.1,7.3,4.2,Low,7,4,5,6,8,1.6,Good,75.7,8.09,Good,Low
STU01816,18,Female,CSE,1st Year,4.5,7.7,3.3,High,8,5,8,5,4,1.1,Poor,82.9,8.5,Average,High
STU01817,19,Male,AIML,3rd Year,4.4,6.5,6.2,High,8,6,8,8,5,1.1,Poor,81.9,8.14,Good,High
STU01818,20,Female,Cyber,1st Year,4.4,6.7,5.5,High,9,8,7,10,4,0.7,Poor,74.4,7.14,Good,High
STU01819,19,Male,Cyber,1st Year,2.7,5.0,6.4,Medium,6,3,5,8,6,2.0,Poor,82.6,7.42,Good,Low
STU01820,20,Female,Cyber,4th Year,4.8,7.4,3.7,Low,5,5,5,5,9,1.6,Good,78.2,7.38,Good,Medium
STU01821,20,Male,ECE,3rd Year,5.9,7.4,7.9,Low,4,3,5,4,7,0.4,Poor,100.0,7.81,Average,High
STU01822,24,Female,AIML,4th Year,3.3,6.6,4.3,Low,1,1,1,2,10,2.8,Average,92.2,8.06,Average,Medium
STU01823,20,Male,ECE,2nd Year,7.2,5.2,6.7,High,9,7,7,5,4,1.6,Poor,71.2,6.74,Good,Low
STU01824,25,Female,ECE,1st Year,4.3,7.5,5.7,Low,5,4,5,1,6,1.9,Poor,90.5,7.82,Good,High
STU01825,24,Female,AIML,3rd Year,2.4,6.2,3.3,High,8,5,8,5,5,0.0,Poor,89.6,7.91,Good,High
STU01826,25,Female,AIML,3rd Year,7.6,7.4,5.2,Medium,9,5,7,5,5,1.3,Average,72.8,7.54,Good,Low
STU01827,18,Male,CSE,1st Year,5.0,7.8,6.4,Low,5,2,5,1,9,2.4,Average,76.3,8.33,Good,Low
STU01828,25,Male,AIML,4th Year,6.3,7.4,4.0,Medium,6,5,2,6,8,2.0,Average,76.4,9.08,Good,High
STU01829,22,Female,AIDS,3rd Year,7.0,5.8,6.5,High,8,7,9,7,3,1.1,Poor,69.7,8.47,Poor,High
STU01830,25,Female,CIVIL,3rd Year,3.4,6.9,4.9,Medium,5,5,6,6,5,1.9,Poor,80.3,7.7,Good,Medium
STU01831,20,Male,ECE,2nd Year,3.9,7.8,6.6,Medium,6,3,5,3,5,1.8,Average,71.6,8.41,Poor,Medium
STU01832,25,Male,AIML,3rd Year,6.8,7.3,4.8,Low,7,4,4,6,6,2.2,Average,79.2,7.93,Average,Low
STU01833,22,Male,ECE,1st Year,8.6,5.8,4.6,High,10,6,10,7,4,1.2,Poor,75.4,7.46,Poor,High
STU01834,18,Female,AIDS,4th Year,5.3,7.4,9.4,High,8,7,5,9,7,1.2,Average,80.4,7.04,Average,High
STU01835,21,Female,AIML,2nd Year,3.5,8.2,2.1,Low,1,1,5,3,10,2.5,Average,93.5,8.42,Average,Low
STU01836,19,Female,AIDS,1st Year,8.4,6.2,6.5,High,10,5,9,9,2,0.7,Poor,77.9,8.19,Poor,High
STU01837,25,Female,CSE,1st Year,4.1,6.4,5.0,High,8,6,8,3,5,0.6,Poor,92.0,7.0,Good,Medium
STU01838,20,Male,CSE,3rd Year,5.6,7.3,4.2,Medium,8,4,7,9,7,1.6,Good,91.4,7.93,Good,Medium
STU01839,19,Male,CSE,4th Year,3.9,5.8,2.7,Low,5,2,4,1,8,2.2,Average,89.1,8.09,Poor,Low
STU01840,22,Male,CSE,4th Year,5.7,6.4,5.4,High,9,8,7,3,4,1.6,Poor,69.5,7.67,Good,High
STU01841,21,Female,AIDS,3rd Year,3.4,8.0,6.9,Medium,7,2,7,10,5,1.8,Average,74.5,7.78,Poor,Low
STU01842,18,Male,Cyber,4th Year,4.0,7.8,2.0,Low,2,4,5,2,10,2.0,Good,77.1,8.52,Poor,Low
STU01843,24,Male,AIML,3rd Year,3.8,7.0,6.6,Medium,6,6,4,4,6,1.5,Average,84.3,8.99,Poor,High
STU01844,24,Male,Cyber,2nd Year,7.0,4.5,9.4,High,10,9,10,9,2,0.1,Poor,70.6,6.55,Average,High
STU01845,23,Male,AIML,3rd Year,5.3,7.2,5.9,High,8,4,6,6,2,1.6,Average,89.1,7.49,Good,Medium
STU01846,22,Female,AIML,1st Year,6.4,7.0,4.7,Medium,2,4,3,4,9,0.9,Good,87.5,8.39,Average,Medium
STU01847,21,Male,CSE,1st Year,3.3,8.5,4.7,Low,4,4,2,2,10,1.9,Good,95.0,9.05,Good,Low
STU01848,22,Male,ECE,2nd Year,5.1,5.0,8.6,High,10,7,9,8,2,2.4,Poor,82.6,6.63,Average,High
STU01849,22,Female,CSE,1st Year,6.3,5.9,3.7,High,7,4,5,6,4,0.4,Poor,70.0,7.81,Good,Medium
STU01850,19,Male,AIDS,4th Year,6.9,5.5,7.4,High,8,10,8,9,5,1.1,Poor,71.5,7.41,Good,High
STU01851,18,Male,CSE,4th Year,2.5,8.3,4.5,High,4,6,6,9,6,1.6,Poor,80.8,8.18,Average,Medium
STU01852,20,Male,AIDS,2nd Year,5.9,5.9,7.4,High,8,7,7,7,5,1.3,Average,70.7,7.85,Poor,High
STU01853,21,Female,AIDS,3rd Year,3.3,6.8,3.6,Low,3,3,5,2,7,1.3,Average,83.9,8.12,Poor,Low
STU01854,19,Male,CSE,2nd Year,6.7,4.8,6.3,High,8,6,6,10,9,1.7,Average,83.7,8.24,Average,High
STU01855,18,Female,CSE,1st Year,8.4,5.8,3.4,Medium,5,6,5,4,5,1.1,Poor,79.7,7.62,Average,Medium
STU01856,24,Female,CIVIL,2nd Year,1.0,6.5,4.2,Medium,9,4,8,7,8,0.2,Poor,75.8,7.71,Average,High
STU01857,20,Female,Cyber,1st Year,3.9,7.1,5.3,Low,5,5,7,3,8,1.9,Poor,73.0,8.45,Good,Low
STU01858,22,Male,ECE,2nd Year,5.3,6.6,6.5,Low,5,3,4,5,8,2.1,Average,88.9,8.23,Good,Low
STU01859,22,Female,CSE,1st Year,5.0,6.2,6.0,Low,3,4,5,7,5,0.9,Good,85.2,7.71,Average,Low
STU01860,23,Male,AIML,1st Year,6.3,9.0,4.4,Low,5,3,2,3,10,1.8,Average,83.4,8.39,Average,Low
STU01861,23,Male,Cyber,1st Year,4.6,9.0,4.2,Low,1,1,1,4,10,2.0,Average,82.1,8.99,Average,Low
STU01862,20,Male,CIVIL,4th Year,4.3,7.4,5.4,Medium,4,4,6,6,2,0.3,Average,88.1,7.69,Average,High
STU01863,24,Male,AIML,1st Year,3.1,8.4,5.7,Medium,4,3,4,7,5,2.1,Average,97.7,7.43,Good,Medium
STU01864,20,Male,AIDS,2nd Year,2.8,8.5,4.2,Low,4,4,6,4,7,2.0,Good,85.1,8.44,Average,High
STU01865,24,Male,ECE,2nd Year,3.9,8.3,5.5,High,7,7,8,7,5,1.0,Poor,75.4,7.03,Poor,High
STU01866,21,Male,CSE,2nd Year,4.3,5.8,6.2,High,8,9,8,5,3,1.0,Poor,84.1,7.75,Average,High
STU01867,18,Male,AIML,2nd Year,5.8,5.7,5.0,High,7,5,8,10,7,1.4,Poor,83.4,6.8,Poor,High
STU01868,24,Female,AIML,1st Year,5.2,7.4,6.8,High,9,9,8,7,2,1.0,Poor,71.6,7.35,Average,High
STU01869,18,Female,Cyber,3rd Year,4.0,5.7,5.3,High,5,6,5,2,5,0.6,Poor,87.5,7.75,Average,High
STU01870,24,Male,ECE,3rd Year,3.3,5.7,4.6,High,8,6,6,10,5,1.7,Good,74.2,6.59,Good,High
STU01871,18,Female,Cyber,3rd Year,3.8,5.8,5.2,High,8,5,8,7,7,0.8,Poor,75.4,7.91,Average,High
STU01872,19,Male,AIML,3rd Year,3.7,7.4,4.2,Low,3,2,3,2,6,2.3,Poor,90.7,7.7,Good,High
STU01873,22,Male,ECE,2nd Year,3.9,4.5,4.6,High,8,5,7,4,4,0.6,Poor,78.6,7.61,Poor,High
STU01874,25,Male,ECE,2nd Year,5.6,6.9,3.5,Low,1,1,2,3,8,1.6,Good,98.1,8.57,Good,Low
STU01875,21,Male,Cyber,1st Year,7.3,6.6,4.0,Medium,5,4,4,9,7,1.7,Good,94.2,7.51,Poor,Low
STU01876,18,Male,Cyber,2nd Year,2.9,5.7,5.5,Medium,7,5,9,6,7,1.5,Average,69.5,7.11,Average,Medium
STU01877,19,Male,AIML,1st Year,6.8,8.2,3.6,Low,3,3,3,1,9,1.8,Average,85.9,7.74,Good,Medium
STU01878,25,Male,ECE,2nd Year,6.1,7.1,6.2,Low,5,5,3,6,6,1.2,Poor,99.2,8.81,Good,Medium
STU01879,23,Male,AIML,3rd Year,5.8,6.3,8.1,High,10,8,9,9,4,1.0,Poor,69.0,7.77,Poor,Medium
STU01880,18,Male,AIML,1st Year,8.0,6.6,4.8,High,7,5,8,7,4,1.3,Poor,71.3,8.86,Average,High
STU01881,21,Male,CSE,1st Year,4.5,7.0,5.3,Low,5,3,3,1,9,2.4,Good,67.2,7.66,Good,Low
STU01882,20,Male,ECE,3rd Year,5.6,7.9,6.7,Low,5,5,8,2,7,1.8,Average,84.9,7.81,Good,Medium
STU01883,19,Female,ECE,2nd Year,4.9,7.9,2.8,Low,5,1,3,1,4,1.6,Good,92.4,8.45,Good,Medium
STU01884,24,Male,AIML,4th Year,5.3,6.1,4.7,High,8,6,8,5,6,0.5,Poor,83.5,7.56,Poor,High
STU01885,22,Female,AIDS,4th Year,5.8,5.4,5.9,High,8,5,4,4,6,0.7,Poor,74.8,7.64,Average,Low
STU01886,19,Male,AIDS,4th Year,4.6,8.4,2.0,Low,3,1,1,1,9,2.4,Good,90.8,8.57,Poor,Low
STU01887,23,Male,CSE,2nd Year,5.9,5.6,4.3,High,7,5,7,6,7,1.9,Average,83.3,8.34,Poor,High
STU01888,21,Female,ECE,1st Year,3.9,6.9,4.3,Medium,6,3,4,6,3,0.9,Poor,80.4,6.56,Average,Low
STU01889,18,Male,AIML,3rd Year,4.1,6.3,7.0,Medium,7,6,6,8,5,1.3,Poor,68.9,7.16,Good,High
STU01890,21,Male,CIVIL,3rd Year,3.8,5.6,4.2,Medium,6,3,5,4,7,1.4,Poor,82.9,7.12,Poor,Medium
STU01891,19,Male,AIML,3rd Year,4.3,7.2,4.5,Medium,5,6,7,3,7,2.0,Average,77.2,7.86,Good,Medium
STU01892,19,Female,AIML,2nd Year,7.3,5.9,6.0,High,9,8,9,10,2,1.3,Poor,58.1,7.48,Good,High
STU01893,25,Female,Cyber,1st Year,4.2,7.0,6.7,High,7,4,6,7,8,0.3,Average,87.4,8.55,Good,High
STU01894,23,Female,AIML,1st Year,6.4,6.5,4.7,High,8,8,7,8,4,1.8,Poor,79.9,7.53,Average,High
STU01895,19,Female,ECE,1st Year,5.3,6.5,2.9,Medium,6,2,6,6,6,1.8,Average,89.2,8.22,Average,Medium
STU01896,24,Male,Cyber,1st Year,4.4,7.0,3.9,Medium,6,5,5,8,5,1.0,Poor,74.6,6.7,Poor,Medium
STU01897,22,Female,AIML,4th Year,7.0,7.0,4.8,Low,4,1,3,1,9,1.7,Good,93.6,8.07,Average,Low
STU01898,24,Male,Cyber,1st Year,6.2,6.1,5.8,High,6,6,4,7,6,1.7,Average,92.3,8.33,Average,High
STU01899,23,Female,CIVIL,3rd Year,4.7,8.1,5.7,Medium,5,5,4,8,10,1.6,Good,100.0,7.68,Average,High
STU01900,20,Male,AIDS,4th Year,4.7,8.0,3.0,Low,6,1,3,8,8,1.2,Average,91.2,8.85,Poor,Low
STU01901,22,Male,Cyber,2nd Year,5.5,6.7,6.0,High,8,6,8,3,4,0.7,Poor,79.5,7.86,Average,High
STU01902,22,Female,AIML,2nd Year,2.1,7.0,7.8,Low,4,4,4,6,8,1.1,Average,73.7,7.37,Good,Low
STU01903,23,Male,CSE,3rd Year,3.7,4.7,5.5,Medium,10,6,6,7,6,2.0,Poor,77.9,6.8,Good,Medium
STU01904,19,Female,AIDS,2nd Year,6.2,7.3,5.8,High,9,7,7,10,4,1.0,Average,63.8,6.98,Average,Medium
STU01905,20,Male,ECE,2nd Year,2.1,5.1,5.1,Medium,7,5,5,7,4,2.7,Poor,75.6,7.22,Good,Medium
STU01906,19,Female,ECE,4th Year,3.9,6.8,6.8,Medium,8,7,8,8,6,1.4,Poor,93.2,7.03,Average,High
STU01907,20,Female,AIDS,3rd Year,4.4,8.4,6.3,Medium,5,4,6,7,6,1.6,Poor,71.4,6.86,Average,High
STU01908,19,Male,CSE,4th Year,10.0,6.9,4.5,Low,4,5,5,6,7,0.9,Poor,62.7,7.82,Good,Low
STU01909,18,Female,ECE,4th Year,6.4,6.6,5.1,Medium,8,5,5,6,4,1.1,Average,85.1,8.21,Average,Medium
STU01910,25,Female,CSE,2nd Year,7.4,6.1,6.5,High,10,7,9,9,1,0.9,Poor,68.3,7.0,Average,High
STU01911,18,Female,CSE,3rd Year,3.4,7.3,3.7,Medium,5,1,6,1,4,1.4,Average,91.0,8.35,Average,Medium
STU01912,25,Male,Cyber,3rd Year,5.4,9.0,2.7,Medium,6,3,4,7,6,1.6,Good,77.0,7.98,Average,Medium
STU01913,18,Male,AIML,3rd Year,1.6,6.6,6.6,Low,4,2,3,6,9,2.1,Average,83.2,8.38,Good,Low
STU01914,24,Female,CIVIL,3rd Year,4.7,5.4,5.6,High,7,8,8,8,7,1.4,Poor,87.1,7.24,Average,High
STU01915,20,Male,AIML,3rd Year,6.2,5.9,5.8,High,9,7,7,5,5,0.4,Poor,66.3,7.66,Average,High
STU01916,22,Male,AIDS,4th Year,2.3,8.7,4.3,Medium,5,4,7,1,5,1.8,Good,83.1,8.01,Average,Low
STU01917,20,Male,AIDS,2nd Year,5.2,7.5,3.2,Medium,1,1,4,4,8,2.6,Good,93.9,9.4,Average,Medium
STU01918,21,Female,ECE,3rd Year,5.7,7.6,5.2,Medium,5,1,4,6,9,1.4,Average,79.3,8.42,Average,Medium
